wavelength_nm,S11a,S12a,S21a,S22a,S11m,S12m,S21m,S22m
1397.7591036414567,5.902627927666497,33.07908808046518,33.079130397996295,-0.1034236036037958,0.0018695950930029126,0.9972367823130773,0.9973964009677103,0.002526558049207302
1395.8041958041958,5.831438113677497,33.24584090197975,33.24587847023643,-0.04483969484337421,0.0016063767196624616,0.9972253007813686,0.9973803428770383,0.0020342968545533535
1393.854748603352,5.673388361572754,33.4126024074599,33.412636897456075,-0.05893164946485991,0.0014142251891948818,0.9972125336080185,0.9973633583440749,0.0015134218493477489
1391.910739191074,5.441906592642699,33.579372638624776,33.579405661172366,-0.2565088900502276,0.0013656112537582667,0.9971986753870213,0.997345163232788,0.0010374904810896244
1389.9721448467965,5.218785163788596,33.74615170287441,33.74618466430414,-0.8180431650809891,0.0015018104906850333,0.9971839181225358,0.9973255130980009,0.0008281753194011453
1388.0389429763559,5.07758561304787,33.912939769137715,33.912973747214075,-1.3449059041490552,0.001792524384946856,0.9971684344274134,0.9973042289087649,0.0011148970163459165
1386.111111111111,5.022717232422704,34.07973705810208,34.0797727103749,-1.5137383221667708,0.0021760111468807296,0.9971523627436277,0.9972812164543129,0.001671252319505006
1384.1886269070733,5.029431364672551,34.246543827817064,34.246581341459084,-1.514253196814474,0.002602227505836159,0.9971357962197036,0.9972564776786352,0.0023013674036363495
1382.2714681440443,5.0758186000259675,34.41336035614342,34.413399444228794,-1.4465828382821107,0.0030378730687735255,0.9971187764888906,0.997230112955397,0.0029374317874236422
1380.3596127247579,5.147663307143711,34.58018692184443,34.58022686643197,-1.3467340744704759,0.003460208677106041,0.9971012930694397,0.9972023141724791,0.0035481856216086536
1378.4530386740332,5.236230439576481,34.7470237862578,34.74706352401034,-1.2295153037567312,0.00385245371821237,0.9970832885087815,0.9971733493620457,0.0041132134487654355
1376.5517241379312,5.336060212352196,34.91387117742845,34.913909419283314,-1.1019737094304902,0.004201442613921487,0.9970646687794004,0.9971435404050207,0.004616660412088945
1374.65564738292,5.4435965462637395,35.080729278328995,35.080764651354016,-0.9678795691695832,0.004496538626598958,0.9970453178695035,0.9971132359823007,0.005045466194895969
1372.764786795048,5.556398290076901,35.24759822037323,35.247629417732774,-0.8294530300199173,0.004729155041353835,0.9970251150550055,0.9970827823780791,0.005388852428026489
1370.879120879121,5.672680600491642,35.4144780828787,35.414504007015466,-0.6881190479224065,0.0048925625325006925,0.997003953039528,0.9970524949234731,0.005638209492943995
1368.9986282578875,5.791034115724908,35.581368898517525,35.58138878331073,-0.5448761829869224,0.004981830065087212,0.9969817550374113,0.9970226327848283,0.005787113282692576
1367.123287671233,5.910236359157152,35.74827066417024,35.748284163896926,-0.4004982519696041,0.004993826495112912,0.9969584889643703,0.9969933794605722,0.0058313731341693995
1365.2530779753763,6.0291046773656065,35.91518335603212,35.91519059223235,-0.2556619385831711,0.004927249435096379,0.9969341771830474,0.9969648307873308,0.005769070809389912
1363.3879781420767,6.146354920584453,36.08210694737308,36.082108508880566,-0.1110473045592968,0.004782670526266122,0.9969089006980967,0.9969369915248505,0.005600574285627139
1361.5279672578447,6.260431240621885,36.24904142706946,36.2490383231059,0.03255634092361064,0.004562604155577426,0.9968827972623138,0.9969097807610888,0.005328522647684061
1359.6730245231606,6.36925965653486,36.415986816936034,36.41598038782301,0.17410239215843815,0.0042716290364851915,0.9968560534832082,0.9968830455323633,0.004957788788840579
1357.8231292517005,6.469843664588965,36.582943186002176,36.58293498025815,0.3120317146904893,0.003916631936801719,0.9968288916438915,0.9968565812698651,0.004495442054524026
1355.978260869565,6.557543703758128,36.7499106601858,36.74990229013088,0.4437621931831824,0.0035073281877603685,0.9968015525080091,0.9968301570369105,0.00395076742909492
1354.1383989145181,6.62472275149262,36.916889426289586,36.91688241644362,0.564525898651184,0.0030574142987229505,0.9967742758084349,0.9968035430730123,0.003335495708688364
1352.3035230352305,6.658163036291051,37.083879729830436,37.08387537314464,0.6643033618232901,0.002587199597683801,0.9967472803775749,0.9967765379524435,0.0026647368788351887
1350.4736129905277,6.634632827457307,37.25088186685439,37.250881103086286,0.7180651944285122,0.0021296893216282975,0.9967207459364492,0.9967489927163524,0.0019605734493033868
1348.6486486486488,6.517837984659318,37.41789617051844,37.41789949891291,0.6462508841872735,0.001743385074111895,0.9966947984126311,0.996720829642663,0.0012688561838564713
1346.8286099865047,6.282512080787803,37.584922993774484,37.584930428860154,0.15788528068010058,0.001525931203409421,0.9966695003173885,0.9966920538469356,0.000763263756701956
1345.0134770889488,5.997439729753761,37.75196268991091,37.751973764989174,-0.6701627808683883,0.0015735105387438876,0.9966448472136258,0.9966627566084009,0.0009276420293353314
1343.2032301480483,5.7961758803848875,37.919015592950885,37.91902941116111,-0.9268091573266638,0.0018709173449840432,0.9966207706983345,0.9966331101206778,0.0015661217803629814
1341.3978494623655,5.713088370041807,38.08608199994337,38.08609732809409,-0.9267103029959362,0.002316289908611809,0.9965971476674091,0.996603354197907,0.002297658129900176
1339.5973154362418,5.713578572445464,38.25316215701602,38.25317755314143,-0.8450167478400192,0.002825342887829303,0.996573814993225,0.996573776244102,0.0030296573864864815
1337.8016085790882,5.764755564131172,38.42025625069428,38.4202702129459,-0.7294249852704147,0.0033496081421252356,0.9965505881914465,0.9965446864417687,0.003731293329343396
1336.0107095046853,5.846840603591588,38.58736440546957,38.58737552781623,-0.5966119280298231,0.003861321373360717,0.9965272822398507,0.9965163905733385,0.00438537834413085
1334.2245989304813,5.948669887399835,38.754486687975415,38.75449380747285,-0.4537514974543662,0.004343043336200289,0.9965037324817381,0.9964891631126064,0.004979738507908487
1332.4432576769025,6.0637903726466496,38.92162311745893,38.9216254386365,-0.3044036872228985,0.004782895449199968,0.996479813524269,0.9964632231927008,0.005505097022981793
1330.6666666666667,6.18830915360564,39.088773681592016,39.08877086571248,-0.15052389422563853,0.005172458798969568,0.996455454231898,0.9964387157763585,0.0059544420277277245
1328.8948069241014,6.319774482671511,39.25593835611417,39.255930566479186,0.006729735021915331,0.005505808061881462,0.9964306472987962,0.996415699851333,0.006322811400826097
1327.127659574468,6.4565817648105295,39.42311712639345,39.42310502515737,0.16662961354987454,0.0057790326431929225,0.9964054524241267,0.9963941447974056,0.006607199822695817
1325.3652058432936,6.597645534491082,39.59031000877776,39.590294705476424,0.3286953325955082,0.0059899700285074384,0.9963799927564296,0.9963739352872871,0.006806490452398701
1323.607427055703,6.742210336043845,39.757517069608824,39.757500026341695,0.4925942245233015,0.0061380293524422236,0.996354444953063,0.9963548842661927,0.006921375019830485
1321.8543046357615,6.889736966894178,39.92473843998438,39.92472134244346,0.6580832298560165,0.006224048626760285,0.9963290238491112,0.9963367527827144,0.0069542486881008555
